now,cpu.total,value,cpu.system,cpu.idle,cpu.user,mem.percent
2023-08-23 23:16:06 +0100,1.8,0.9,98.2,0.8,4.3
2023-08-23 23:17:06 +0100,2.1,1.2,97.9,0.8,4.3
2023-08-23 23:18:06 +0100,1.7,0.8,98.3,0.8,4.3
2023-08-23 23:19:06 +0100,1.0,0.5,99.0,0.4,4.3
2023-08-23 23:20:06 +0100,1.2,0.5,98.8,0.6,4.3
2023-08-23 23:21:06 +0100,2.3,1.1,97.7,1.1,4.3
2023-08-23 23:22:06 +0100,1.7,0.9,98.3,0.7,4.3
2023-08-23 23:23:06 +0100,1.9,1.0,98.1,0.8,4.3
2023-08-23 23:24:06 +0100,2.2,1.0,97.8,1.1,4.3
2023-08-23 23:25:06 +0100,1.9,1.0,98.1,0.8,4.3
2023-08-23 23:26:06 +0100,1.9,0.9,98.1,0.8,4.3
2023-08-23 23:27:06 +0100,2.2,1.2,97.8,0.8,4.3
2023-08-23 23:28:06 +0100,1.6,0.8,98.4,0.7,4.3
2023-08-23 23:29:06 +0100,2.1,1.2,97.9,0.9,4.3
2023-08-23 23:30:06 +0100,1.6,0.8,98.4,0.6,4.3
2023-08-23 23:31:06 +0100,0.4,0.2,99.6,0.2,4.3
2023-08-23 23:32:06 +0100,2.2,1.1,97.8,1.0,4.3
2023-08-23 23:33:06 +0100,1.9,1.1,98.1,0.7,4.3
2023-08-23 23:34:06 +0100,2.5,1.2,97.5,1.2,4.3
2023-08-23 23:35:06 +0100,1.6,0.9,98.4,0.6,4.3
2023-08-23 23:36:06 +0100,1.8,0.9,98.2,0.8,4.3
2023-08-23 23:37:06 +0100,1.8,1.1,98.2,0.6,4.3
2023-08-23 23:38:06 +0100,2.0,0.9,98.0,1.0,4.3
2023-08-23 23:39:06 +0100,2.2,1.2,97.8,0.9,4.3
2023-08-23 23:40:06 +0100,1.8,0.9,98.2,0.7,4.3
2023-08-23 23:41:06 +0100,1.8,1.0,98.2,0.8,4.3
2023-08-23 23:42:06 +0100,1.7,0.8,98.3,0.8,4.3
2023-08-23 23:43:06 +0100,1.8,0.6,98.2,1.2,4.3
2023-08-23 23:44:06 +0100,4.9,2.0,95.1,2.8,4.3
2023-08-23 23:45:06 +0100,2.0,1.1,98.0,0.8,4.3
2023-08-23 23:46:06 +0100,1.3,0.8,98.7,0.5,4.3
2023-08-23 23:47:06 +0100,2.1,1.0,97.9,1.0,4.3
2023-08-23 23:48:06 +0100,1.9,1.0,98.1,0.8,4.3
2023-08-23 23:49:06 +0100,2.1,1.2,97.9,0.8,4.3
2023-08-23 23:50:06 +0100,1.6,0.8,98.4,0.7,4.3
2023-08-23 23:51:06 +0100,2.4,1.1,97.6,1.3,4.3
2023-08-23 23:52:06 +0100,1.6,0.8,98.4,0.8,4.3
2023-08-23 23:53:06 +0100,2.4,1.2,97.6,1.1,4.3
2023-08-23 23:54:06 +0100,1.5,0.6,98.5,0.8,4.3
2023-08-23 23:55:06 +0100,1.2,0.6,98.8,0.5,4.3
2023-08-23 23:56:06 +0100,1.8,0.9,98.2,0.8,4.3
2023-08-23 23:57:06 +0100,1.6,0.9,98.4,0.6,4.3
2023-08-23 23:58:06 +0100,2.0,1.0,98.0,0.9,4.3
2023-08-23 23:59:06 +0100,2.1,1.2,97.9,0.8,4.3
2023-08-24 00:00:06 +0100,1.8,0.9,98.2,0.8,4.3
2023-08-24 00:01:06 +0100,1.9,1.1,98.1,0.7,4.3
2023-08-24 00:02:06 +0100,1.9,0.8,98.1,0.9,4.3
2023-08-24 00:03:06 +0100,1.9,1.1,98.1,0.7,4.3
2023-08-24 00:04:06 +0100,2.5,1.1,97.5,1.2,4.3
2023-08-24 00:05:06 +0100,1.9,1.1,98.1,0.7,4.3
2023-08-24 00:06:06 +0100,0.5,0.2,99.5,0.2,4.3
2023-08-24 00:07:06 +0100,1.9,1.0,98.1,0.8,4.3
2023-08-24 00:08:06 +0100,1.5,0.8,98.5,0.6,4.3
