No.,Date/Time,Cost (£),Energy (kWh),Power (kW),Power Factor,Current 1 (amps)
1645,07/04/2024 18:00,0.32,3.23,6.5,-0.98,28.5
1646,07/04/2024 18:30,0.34,3.41,6.8,-0.98,30
1647,07/04/2024 19:00,0.34,3.42,6.8,-0.98,30.1
1648,07/04/2024 19:30,0.34,3.41,6.8,-0.98,30
1649,07/04/2024 20:00,0.34,3.41,6.8,-0.98,29.9
1650,07/04/2024 20:30,0.34,3.4,6.8,-0.98,29.9
1651,07/04/2024 21:00,0.34,3.4,6.8,-0.98,30.2
1652,07/04/2024 21:30,0.34,3.39,6.8,-0.98,30
1653,07/04/2024 22:00,0.34,3.37,6.7,-0.98,29.6
1654,07/04/2024 22:30,0.34,3.38,6.8,-0.98,29.6
1655,07/04/2024 23:00,0.34,3.39,6.8,-0.98,29.6
1656,07/04/2024 23:30,0.34,3.4,6.8,-0.98,30
1657,08/04/2024 00:00,0.34,3.38,6.8,-0.98,29.8
1658,08/04/2024 00:30,0.33,3.32,6.6,-0.98,29.3
1659,08/04/2024 01:00,0.32,3.2,6.4,-0.98,28.2
1660,08/04/2024 01:30,0.32,3.23,6.5,-0.98,28.5
1661,08/04/2024 02:00,0.32,3.16,6.3,-0.98,27.9
1662,08/04/2024 02:30,0.32,3.17,6.3,-0.98,28.1
1663,08/04/2024 03:00,0.32,3.18,6.4,-0.98,28.2
1664,08/04/2024 03:30,0.32,3.17,6.3,-0.98,28
1665,08/04/2024 04:00,0.32,3.17,6.3,-0.98,28
1666,08/04/2024 04:30,0.32,3.17,6.3,-0.98,28.2
1667,08/04/2024 05:00,0.32,3.17,6.3,-0.98,28.3
1668,08/04/2024 05:30,0.32,3.17,6.3,-0.98,28.3
1669,08/04/2024 06:00,0.32,3.16,6.3,-0.98,28
1670,08/04/2024 06:30,0.32,3.16,6.3,-0.98,28.3
1671,08/04/2024 07:00,0.32,3.16,6.3,-0.98,28.4
1672,08/04/2024 07:30,0.32,3.17,6.3,-0.98,28.5
1673,08/04/2024 08:00,0.32,3.17,6.3,-0.98,28.3
1674,08/04/2024 08:30,0.32,3.17,6.3,-0.98,28.1
1675,08/04/2024 09:00,0.32,3.17,6.3,-0.98,28.1
1676,08/04/2024 09:30,0.32,3.17,6.3,-0.98,28.3
1677,08/04/2024 10:00,0.32,3.16,6.3,-0.98,28.2
1678,08/04/2024 10:30,0.32,3.17,6.3,-0.98,28.1
1679,08/04/2024 11:00,0.32,3.16,6.3,-0.98,28
1680,08/04/2024 11:30,0.32,3.17,6.3,-0.98,28.3
1681,08/04/2024 12:00,0.32,3.16,6.3,-0.98,28.2
1682,08/04/2024 12:30,0.32,3.19,6.4,-0.98,28.4
1683,08/04/2024 13:00,0.34,3.41,6.8,-0.98,30.3
1684,08/04/2024 13:30,0.34,3.43,6.9,-0.98,30.5
1685,08/04/2024 14:00,0.35,3.46,6.9,-0.98,30.8
1686,08/04/2024 14:30,0.35,3.47,6.9,-0.98,30.7
1687,08/04/2024 15:00,0.33,3.34,6.7,-0.98,29.6
1688,08/04/2024 15:30,0.32,3.24,6.5,-0.98,28.7
1689,08/04/2024 16:00,0.33,3.34,6.7,-0.98,29.6
1690,08/04/2024 16:30,0.34,3.42,6.8,-0.98,30.7
1691,08/04/2024 17:00,0.35,3.45,6.9,-0.98,31.1
1692,08/04/2024 17:30,0.34,3.39,6.8,-0.98,30.5
1693,08/04/2024 18:00,0.34,3.4,6.8,-0.98,30.6
1694,08/04/2024 18:30,0.34,3.39,6.8,-0.98,30.3
1695,08/04/2024 19:00,0.34,3.4,6.8,-0.98,30.3
1696,08/04/2024 19:30,0.34,3.39,6.8,-0.98,30.2
1697,08/04/2024 20:00,0.34,3.43,6.9,-0.98,30.6
1698,08/04/2024 20:30,0.35,3.47,6.9,-0.98,30.8
1699,08/04/2024 21:00,0.34,3.42,6.8,-0.98,30.1
1700,08/04/2024 21:30,0.34,3.38,6.8,-0.98,30
1701,08/04/2024 22:00,0.35,3.54,7.1,-0.98,31.5
1702,08/04/2024 22:30,0.36,3.58,7.2,-0.98,31.7
1703,08/04/2024 23:00,0.35,3.48,7,-0.98,30.8
1704,08/04/2024 23:30,0.33,3.28,6.6,-0.98,29
1705,09/04/2024 00:00,0.32,3.25,6.5,-0.98,28.6
1706,09/04/2024 00:30,0.33,3.25,6.5,-0.98,29
1707,09/04/2024 01:00,0.33,3.26,6.5,-0.98,29
1708,09/04/2024 01:30,0.33,3.25,6.5,-0.98,29
1709,09/04/2024 02:00,0.33,3.25,6.5,-0.98,29
1710,09/04/2024 02:30,0.3,3.02,6,-0.98,26.7
1711,09/04/2024 03:00,0.3,2.98,6,-0.98,26.2
1712,09/04/2024 03:30,0.3,2.97,5.9,-0.98,26.2
1713,09/04/2024 04:00,0.3,2.98,6,-0.98,26.2
1714,09/04/2024 04:30,0.3,2.98,6,-0.98,26.4
1715,09/04/2024 05:00,0.3,2.98,6,-0.98,26.6
1716,09/04/2024 05:30,0.3,2.97,5.9,-0.98,26.3
1717,09/04/2024 06:00,0.3,2.96,5.9,-0.98,26.2
1718,09/04/2024 06:30,0.3,2.96,5.9,-0.98,26.3
1719,09/04/2024 07:00,0.3,2.97,5.9,-0.98,26.4
1720,09/04/2024 07:30,0.3,2.99,6,-0.98,26.6
1721,09/04/2024 08:00,0.3,2.98,6,-0.98,26.7
1722,09/04/2024 08:30,0.3,2.99,6,-0.98,26.9
1723,09/04/2024 09:00,0.3,2.97,5.9,-0.98,26.8
1724,09/04/2024 09:30,0.28,2.85,5.7,-0.98,25.7
1725,09/04/2024 10:00,0.31,3.07,6.1,-0.98,27.7
1726,09/04/2024 10:30,0.29,2.91,5.8,-0.98,26.1
1727,09/04/2024 11:00,0.28,2.84,5.7,-0.98,25.5
1728,09/04/2024 11:30,0.28,2.85,5.7,-0.98,25.6
1729,09/04/2024 12:00,0.28,2.85,5.7,-0.98,25.5
1730,09/04/2024 12:30,0.3,3.03,6.1,-0.98,27.2
1731,09/04/2024 13:00,0.35,3.49,7,-0.98,31.3
1732,09/04/2024 13:30,0.34,3.44,6.9,-0.98,31.1
1733,09/04/2024 14:00,0.33,3.33,6.7,-0.98,29.9
1734,09/04/2024 14:30,0.35,3.5,7,-0.98,31.4
1735,09/04/2024 15:00,0.33,3.34,6.7,-0.98,30
1736,09/04/2024 15:30,0.35,3.52,7,-0.98,31.4
1737,09/04/2024 16:00,0.36,3.56,7.1,-0.98,31.8
1738,09/04/2024 16:30,0.35,3.5,7,-0.98,31.3
1739,09/04/2024 17:00,0.35,3.47,6.9,-0.98,31.1
1740,09/04/2024 17:30,0.35,3.49,7,-0.98,31
1741,09/04/2024 18:00,0.35,3.51,7,-0.98,31.1
1742,09/04/2024 18:30,0.33,3.35,6.7,-0.98,29.7
1743,09/04/2024 19:00,0.36,3.55,7.1,-0.98,31.4
1744,09/04/2024 19:30,0.36,3.6,7.2,-0.98,31.7
1745,09/04/2024 20:00,0.36,3.6,7.2,-0.98,31.9
1746,09/04/2024 20:30,0.36,3.59,7.2,-0.98,31.6
1747,09/04/2024 21:00,0.36,3.6,7.2,-0.98,31.9
1748,09/04/2024 21:30,0.36,3.61,7.2,-0.98,31.9
1749,09/04/2024 22:00,0.36,3.59,7.2,-0.98,31.6
1750,09/04/2024 22:30,0.34,3.41,6.8,-0.98,30.1
1751,09/04/2024 23:00,0.33,3.32,6.6,-0.98,29.2
1752,09/04/2024 23:30,0.31,3.14,6.3,-0.98,27.6
1753,10/04/2024 00:00,0.29,2.91,5.8,-0.98,25.7
1754,10/04/2024 00:30,0.27,2.73,5.5,-0.97,24.3
1755,10/04/2024 01:00,0.27,2.73,5.5,-0.98,24.5
1756,10/04/2024 01:30,0.27,2.69,5.4,-0.97,24
1757,10/04/2024 02:00,0.26,2.63,5.3,-0.97,23.5
1758,10/04/2024 02:30,0.26,2.63,5.3,-0.97,23.4
1759,10/04/2024 03:00,0.26,2.64,5.3,-0.97,23.6
1760,10/04/2024 03:30,0.26,2.63,5.3,-0.98,23.6
1761,10/04/2024 04:00,0.26,2.64,5.3,-0.98,23.7
1762,10/04/2024 04:30,0.26,2.63,5.3,-0.97,23.5
1763,10/04/2024 05:00,0.26,2.64,5.3,-0.98,23.7
1764,10/04/2024 05:30,0.26,2.64,5.3,-0.97,23.5
1765,10/04/2024 06:00,0.26,2.64,5.3,-0.97,23.5
1766,10/04/2024 06:30,0.26,2.63,5.3,-0.97,23.5
1767,10/04/2024 07:00,0.26,2.63,5.3,-0.97,23.6
1768,10/04/2024 07:30,0.26,2.64,5.3,-0.97,23.7
1769,10/04/2024 08:00,0.26,2.64,5.3,-0.97,23.8
1770,10/04/2024 08:30,0.27,2.69,5.4,-0.98,24.4
1771,10/04/2024 09:00,0.27,2.75,5.5,-0.98,24.8
1772,10/04/2024 09:30,0.27,2.72,5.4,-0.97,24.4
1773,10/04/2024 10:00,0.27,2.69,5.4,-0.97,24.2
1774,10/04/2024 10:30,0.27,2.7,5.4,-0.97,24.2
1775,10/04/2024 11:00,0.27,2.71,5.4,-0.97,24.5
1776,10/04/2024 11:30,0.27,2.71,5.4,-0.97,24.5
1777,10/04/2024 12:00,0.27,2.71,5.4,-0.97,24.6
1778,10/04/2024 12:30,0.27,2.71,5.4,-0.97,24.5
1779,10/04/2024 13:00,0.27,2.7,5.4,-0.97,24.4
1780,10/04/2024 13:30,0.27,2.7,5.4,-0.97,24.5
1781,10/04/2024 14:00,0.27,2.71,5.4,-0.97,24.5
1782,10/04/2024 14:30,0.27,2.71,5.4,-0.97,24.3
1783,10/04/2024 15:00,0.27,2.67,5.3,-0.97,23.9
1784,10/04/2024 15:30,0.26,2.61,5.2,-0.97,23.3
1785,10/04/2024 16:00,0.26,2.62,5.2,-0.97,23.4
1786,10/04/2024 16:30,0.26,2.61,5.2,-0.97,23.6
1787,10/04/2024 17:00,0.26,2.61,5.2,-0.97,23.6
1788,10/04/2024 17:30,0.26,2.61,5.2,-0.97,23.5
1789,10/04/2024 18:00,0.26,2.63,5.3,-0.97,23.6
1790,10/04/2024 18:30,0.26,2.61,5.2,-0.97,23.2
1791,10/04/2024 19:00,0.26,2.61,5.2,-0.97,23.2
1792,10/04/2024 19:30,0.26,2.6,5.2,-0.97,23.3
1793,10/04/2024 20:00,0.26,2.6,5.2,-0.97,23.2
1794,10/04/2024 20:30,0.26,2.61,5.2,-0.97,23.1
1795,10/04/2024 21:00,0.28,2.8,5.6,-0.98,24.9
1796,10/04/2024 21:30,0.28,2.8,5.6,-0.98,24.8
1797,10/04/2024 22:00,0.28,2.79,5.6,-0.98,24.6
1798,10/04/2024 22:30,0.28,2.8,5.6,-0.98,25
1799,10/04/2024 23:00,0.28,2.8,5.6,-0.98,24.7
1800,10/04/2024 23:30,0.28,2.8,5.6,-0.98,24.7
1801,11/04/2024 00:00,0.28,2.8,5.6,-0.98,24.7
1802,11/04/2024 00:30,0.28,2.79,5.6,-0.98,24.6
1803,11/04/2024 01:00,0.28,2.79,5.6,-0.98,24.9
1804,11/04/2024 01:30,0.28,2.79,5.6,-0.98,25
1805,11/04/2024 02:00,0.28,2.79,5.6,-0.98,24.9
1806,11/04/2024 02:30,0.28,2.79,5.6,-0.98,24.9
1807,11/04/2024 03:00,0.28,2.8,5.6,-0.98,25
1808,11/04/2024 03:30,0.28,2.8,5.6,-0.98,25
1809,11/04/2024 04:00,0.28,2.8,5.6,-0.98,25
1810,11/04/2024 04:30,0.28,2.79,5.6,-0.98,24.8
1811,11/04/2024 05:00,0.28,2.8,5.6,-0.98,24.9
1812,11/04/2024 05:30,0.28,2.8,5.6,-0.98,24.9
1813,11/04/2024 06:00,0.28,2.79,5.6,-0.98,24.7
1814,11/04/2024 06:30,0.28,2.79,5.6,-0.98,24.9
1815,11/04/2024 07:00,0.28,2.79,5.6,-0.98,25
1816,11/04/2024 07:30,0.28,2.79,5.6,-0.98,25.1
1817,11/04/2024 08:00,0.28,2.8,5.6,-0.98,24.9
1818,11/04/2024 08:30,0.28,2.79,5.6,-0.98,24.9
1819,11/04/2024 09:00,0.28,2.8,5.6,-0.98,25
1820,11/04/2024 09:30,0.28,2.79,5.6,-0.98,24.8
1821,11/04/2024 10:00,0.28,2.81,5.6,-0.98,25.1
1822,11/04/2024 10:30,0.28,2.81,5.6,-0.98,25.2
1823,11/04/2024 11:00,0.28,2.8,5.6,-0.98,25
1824,11/04/2024 11:30,0.28,2.8,5.6,-0.98,25
1825,11/04/2024 12:00,0.28,2.8,5.6,-0.98,25.1
1826,11/04/2024 12:30,0.28,2.87,5.6,-0.98,25.1
1827,11/04/2024 13:00,0.28,2.8,5.6,-0.98,25
1828,11/04/2024 13:30,0.28,2.8,5.6,-0.98,25
1829,11/04/2024 14:00,0.28,2.76,5.5,-0.98,24.7
1830,11/04/2024 14:30,0.27,2.74,5.5,-0.98,24.4
1831,11/04/2024 15:00,0.27,2.73,5.5,-0.98,24.3
1832,11/04/2024 15:30,0.27,2.73,5.5,-0.98,24.4
1833,11/04/2024 16:00,0.27,2.73,5.5,-0.98,24.2
1834,11/04/2024 16:30,0.29,2.89,5.8,-0.98,25.7
1835,11/04/2024 17:00,0.29,2.88,5.8,-0.98,25.6
1836,11/04/2024 17:30,0.29,2.89,5.8,-0.98,25.6
1837,11/04/2024 18:00,0.29,2.91,5.8,-0.98,25.7
1838,11/04/2024 18:30,0.29,2.9,5.8,-0.98,25.9
1839,11/04/2024 19:00,0.29,2.9,5.8,-0.98,25.9
1840,11/04/2024 19:30,0.29,2.91,5.8,-0.98,26
1841,11/04/2024 20:00,0.29,2.9,5.8,-0.98,25.6
1842,11/04/2024 20:30,0.29,2.89,5.8,-0.98,25.8
1843,11/04/2024 21:00,0.29,2.89,5.8,-0.98,25.8
1844,11/04/2024 21:30,0.29,2.88,5.8,-0.98,25.5
1845,11/04/2024 22:00,0.29,2.88,5.8,-0.98,25.5
1846,11/04/2024 22:30,0.29,2.9,5.8,-0.98,25.5
1847,11/04/2024 23:00,0.29,2.88,5.8,-0.98,25.4
1848,11/04/2024 23:30,0.29,2.88,5.8,-0.98,25.5
1849,12/04/2024 00:00,0.29,2.88,5.8,-0.98,25.5
1850,12/04/2024 00:30,0.29,2.88,5.8,-0.98,25.3
1851,12/04/2024 01:00,0.32,3.16,6.3,-0.98,27.7
1852,12/04/2024 01:30,0.35,3.54,7.1,-0.98,30.9
1853,12/04/2024 02:00,0.35,3.54,7.1,-0.98,31
1854,12/04/2024 02:30,0.35,3.51,7,-0.98,30.8
1855,12/04/2024 03:00,0.35,3.53,7.1,-0.98,31
1856,12/04/2024 03:30,0.35,3.53,7.1,-0.98,31.1
1857,12/04/2024 04:00,0.35,3.52,7,-0.98,31.1
1858,12/04/2024 04:30,0.35,3.52,7,-0.98,31.2
1859,12/04/2024 05:00,0.35,3.52,7,-0.98,31.1
1860,12/04/2024 05:30,0.35,3.5,7,-0.98,31.1
1861,12/04/2024 06:00,0.35,3.51,7,-0.98,30.9
1862,12/04/2024 06:30,0.35,3.51,7,-0.98,31.3
1863,12/04/2024 07:00,0.35,3.52,7,-0.98,31.1
1864,12/04/2024 07:30,0.35,3.51,7,-0.98,31.2
1865,12/04/2024 08:00,0.35,3.49,7,-0.98,31.2
1866,12/04/2024 08:30,0.32,3.24,6.5,-0.98,28.8
1867,12/04/2024 09:00,0.32,3.15,6.3,-0.98,28
1868,12/04/2024 09:30,0.32,3.16,6.3,-0.98,28.2
1869,12/04/2024 10:00,0.34,3.36,6.7,-0.98,29.9
1870,12/04/2024 10:30,0.34,3.44,6.9,-0.98,30.6
1871,12/04/2024 11:00,0.33,3.28,6.6,-0.98,29.3
1872,12/04/2024 11:30,0.32,3.2,6.4,-0.98,28.6
1873,12/04/2024 12:00,0.31,3.06,6.1,-0.98,27.4
1874,12/04/2024 12:30,0.3,3.05,6.1,-0.98,27.3
1875,12/04/2024 13:00,0.3,3.05,6.1,-0.98,27.3
1876,12/04/2024 13:30,0.3,3.04,6.1,-0.98,27.2
1877,12/04/2024 14:00,0.31,3.08,6.2,-0.98,27.6
1878,12/04/2024 14:30,0.32,3.2,6.4,-0.98,28.4
1879,12/04/2024 15:00,0.34,3.42,6.8,-0.98,30.3
1880,12/04/2024 15:30,0.34,3.4,6.8,-0.98,30.5
1881,12/04/2024 16:00,0.33,3.34,6.7,-0.98,29.8
1882,12/04/2024 16:30,0.34,3.4,6.8,-0.98,30.3
1883,12/04/2024 17:00,0.34,3.43,6.9,-0.98,30.7
1884,12/04/2024 17:30,0.33,3.26,6.5,-0.98,29
1885,12/04/2024 18:00,0.33,3.26,6.5,-0.98,28.9
1886,12/04/2024 18:30,0.32,3.21,6.4,-0.98,28.4
1887,12/04/2024 19:00,0.32,3.17,6.3,-0.98,28
1888,12/04/2024 19:30,0.32,3.17,6.3,-0.98,28
1889,12/04/2024 20:00,0.33,3.34,6.7,-0.98,29.7
1890,12/04/2024 20:30,0.34,3.42,6.8,-0.98,30.3
1891,12/04/2024 21:00,0.36,3.57,7.1,-0.98,31.7
1892,12/04/2024 21:30,0.36,3.64,7.3,-0.98,32.3
1893,12/04/2024 22:00,0.35,3.54,7.1,-0.98,31.5
1894,12/04/2024 22:30,0.35,3.51,7,-0.98,30.8
1895,12/04/2024 23:00,0.35,3.52,7,-0.98,30.9
1896,12/04/2024 23:30,0.34,3.38,6.8,-0.98,29.7
1897,13/04/2024 00:00,0.34,3.43,6.9,-0.98,30.1
1898,13/04/2024 00:30,0.35,3.51,7,-0.98,31.3
1899,13/04/2024 01:00,0.35,3.52,7,-0.98,31.3
1900,13/04/2024 01:30,0.35,3.51,7,-0.98,31.2
1901,13/04/2024 02:00,0.34,3.37,6.7,-0.98,30
1902,13/04/2024 02:30,0.33,3.3,6.6,-0.98,29.3
1903,13/04/2024 03:00,0.33,3.31,6.6,-0.98,29.3
1904,13/04/2024 03:30,0.33,3.28,6.6,-0.98,29.2
1905,13/04/2024 04:00,0.29,2.86,5.7,-0.98,25.6
1906,13/04/2024 04:30,0.28,2.84,5.7,-0.98,25.5
1907,13/04/2024 05:00,0.28,2.84,5.7,-0.98,25.4
1908,13/04/2024 05:30,0.28,2.84,5.7,-0.98,25.2
1909,13/04/2024 06:00,0.28,2.84,5.7,-0.98,25.2
1910,13/04/2024 06:30,0.28,2.84,5.7,-0.98,25.2
1911,13/04/2024 07:00,0.29,2.85,5.7,-0.98,25.5
1912,13/04/2024 07:30,0.31,3.15,6.3,-0.98,28.1
1913,13/04/2024 08:00,0.35,3.48,7,-0.98,31
1914,13/04/2024 08:30,0.35,3.5,7,-0.98,31.1
1915,13/04/2024 09:00,0.35,3.46,6.9,-0.98,30.8
1916,13/04/2024 09:30,0.34,3.44,6.9,-0.98,30.5
1917,13/04/2024 10:00,0.34,3.45,6.9,-0.98,30.7
1918,13/04/2024 10:30,0.34,3.4,6.8,-0.98,30.2
1919,13/04/2024 11:00,0.34,3.37,6.7,-0.98,30
1920,13/04/2024 11:30,0.34,3.37,6.7,-0.98,30
1921,13/04/2024 12:00,0.34,3.37,6.7,-0.98,30.1
1922,13/04/2024 12:30,0.34,3.37,6.7,-0.98,30
1923,13/04/2024 13:00,0.34,3.37,6.7,-0.98,30
1924,13/04/2024 13:30,0.31,3.12,6.2,-0.98,27.5
1925,13/04/2024 14:00,0.31,3.09,6.2,-0.98,27.4
1926,13/04/2024 14:30,0.31,3.09,6.2,-0.98,27.5
1927,13/04/2024 15:00,0.31,3.1,6.2,-0.98,27.6
1928,13/04/2024 15:30,0.29,2.88,5.8,-0.98,25.8
1929,13/04/2024 16:00,0.29,2.88,5.8,-0.98,25.8
1930,13/04/2024 16:30,0.29,2.91,5.8,-0.98,25.8
1931,13/04/2024 17:00,0.29,2.93,5.9,-0.98,25.8
1932,13/04/2024 17:30,0.29,2.88,5.8,-0.98,25.6
1933,13/04/2024 18:00,0.29,2.89,5.8,-0.98,25.7
1934,13/04/2024 18:30,0.29,2.88,5.8,-0.98,25.4
1935,13/04/2024 19:00,0.29,2.89,5.8,-0.98,25.4
1936,13/04/2024 19:30,0.29,2.89,5.8,-0.98,25.5
1937,13/04/2024 20:00,0.29,2.89,5.8,-0.98,25.4
1938,13/04/2024 20:30,0.29,2.88,5.8,-0.98,25.6
1939,13/04/2024 21:00,0.29,2.88,5.8,-0.98,25.5
1940,13/04/2024 21:30,0.29,2.87,5.7,-0.98,25.3
1941,13/04/2024 22:00,0.27,2.72,5.4,-0.98,24
1942,13/04/2024 22:30,0.28,2.82,5.6,-0.98,25
1943,13/04/2024 23:00,0.29,2.88,5.8,-0.98,25.4
1944,13/04/2024 23:30,0.29,2.86,5.7,-0.98,25.2
1945,14/04/2024 00:00,0.29,2.86,5.7,-0.98,25.1
1946,14/04/2024 00:30,0.29,2.87,5.7,-0.98,25.3
1947,14/04/2024 01:00,0.29,2.86,5.7,-0.98,25.3
1948,14/04/2024 01:30,0.29,2.87,5.7,-0.98,25.3
1949,14/04/2024 02:00,0.29,2.86,5.7,-0.98,25.1
1950,14/04/2024 02:30,0.29,2.87,5.7,-0.98,25.3
1951,14/04/2024 03:00,0.29,2.94,5.9,-0.98,25.8
1952,14/04/2024 03:30,0.28,2.78,5.6,-0.98,24.6
1953,14/04/2024 04:00,0.27,2.74,5.5,-0.98,24.1
1954,14/04/2024 04:30,0.27,2.74,5.5,-0.98,24
1955,14/04/2024 05:00,0.27,2.74,5.5,-0.98,24.1
1956,14/04/2024 05:30,0.27,2.74,5.5,-0.98,24.1
1957,14/04/2024 06:00,0.27,2.73,5.5,-0.98,24
1958,14/04/2024 06:30,0.27,2.73,5.5,-0.98,24.2
1959,14/04/2024 07:00,0.27,2.73,5.5,-0.98,24.2
1960,14/04/2024 07:30,0.27,2.73,5.5,-0.98,24.3
1961,14/04/2024 08:00,0.27,2.73,5.5,-0.98,24.4
1962,14/04/2024 08:30,0.27,2.73,5.5,-0.98,24.3
1963,14/04/2024 09:00,0.27,2.73,5.5,-0.98,24.3
1964,14/04/2024 09:30,0.27,2.73,5.5,-0.98,24.3
1965,14/04/2024 10:00,0.27,2.73,5.5,-0.98,24.4
1966,14/04/2024 10:30,0.27,2.73,5.5,-0.98,24.5
1967,14/04/2024 11:00,0.27,2.72,5.4,-0.98,24.4
1968,14/04/2024 11:30,0.29,2.87,5.7,-0.98,25.4
1969,14/04/2024 12:00,0.29,2.94,5.9,-0.98,26
1970,14/04/2024 12:30,0.29,2.95,5.9,-0.98,26
1971,14/04/2024 13:00,0.29,2.94,5.9,-0.98,26
1972,14/04/2024 13:30,0.29,2.94,5.9,-0.98,25.9
1973,14/04/2024 14:00,0.3,2.95,5.9,-0.98,26
1974,14/04/2024 14:30,0.3,2.96,5.9,-0.98,26.1
1975,14/04/2024 15:00,0.3,2.96,5.9,-0.98,26.4
1976,14/04/2024 15:30,0.3,2.97,5.9,-0.98,26.6
1977,14/04/2024 16:00,0.3,2.97,5.9,-0.98,26.4
1978,14/04/2024 16:30,0.3,2.96,5.9,-0.98,26.2
1979,14/04/2024 17:00,0.3,2.96,5.9,-0.98,26.2
1980,14/04/2024 17:30,0.29,2.94,5.9,-0.98,26.1
1981,14/04/2024 18:00,0.29,2.93,5.9,-0.98,26
1982,14/04/2024 18:30,0.29,2.93,5.9,-0.98,26
1983,14/04/2024 19:00,0.29,2.94,5.9,-0.98,26.1
1984,14/04/2024 19:30,0.29,2.93,5.9,-0.98,26.1
1985,14/04/2024 20:00,0.29,2.93,5.9,-0.98,26
1986,14/04/2024 20:30,0.29,2.92,5.8,-0.98,25.8
1987,14/04/2024 21:00,0.29,2.93,5.9,-0.98,25.7
1988,14/04/2024 21:30,0.29,2.92,5.8,-0.98,25.9
1989,14/04/2024 22:00,0.29,2.92,5.8,-0.98,25.8
1990,14/04/2024 22:30,0.29,2.93,5.9,-0.98,25.9
1991,14/04/2024 23:00,0.29,2.92,5.8,-0.98,25.8
1992,14/04/2024 23:30,0.29,2.92,5.8,-0.98,25.5
1993,15/04/2024 00:00,0.29,2.92,5.8,-0.98,25.5
1994,15/04/2024 00:30,0.29,2.91,5.8,-0.98,25.7
1995,15/04/2024 01:00,0.29,2.91,5.8,-0.98,25.7
1996,15/04/2024 01:30,0.29,2.92,5.8,-0.98,25.7
1997,15/04/2024 02:00,0.29,2.91,5.8,-0.98,25.6
1998,15/04/2024 02:30,0.29,2.92,5.8,-0.98,25.5
1999,15/04/2024 03:00,0.29,2.9,5.8,-0.98,25.4
2000,15/04/2024 03:30,0.29,2.89,5.8,-0.98,25.5
2001,15/04/2024 04:00,0.29,2.89,5.8,-0.98,25.5
2002,15/04/2024 04:30,0.28,2.81,5.6,-0.98,24.8
2003,15/04/2024 05:00,0.28,2.82,5.6,-0.98,25
2004,15/04/2024 05:30,0.29,2.89,5.8,-0.98,25.8
2005,15/04/2024 06:00,0.29,2.88,5.8,-0.98,25.6
2006,15/04/2024 06:30,0.29,2.88,5.8,-0.98,25.6
2007,15/04/2024 07:00,0.29,2.88,5.8,-0.98,25.7
2008,15/04/2024 07:30,0.29,2.88,5.8,-0.98,25.8
2009,15/04/2024 08:00,0.29,2.89,5.8,-0.98,26
2010,15/04/2024 08:30,0.29,2.88,5.8,-0.98,25.7
2011,15/04/2024 09:00,0.29,2.89,5.8,-0.98,26
2012,15/04/2024 09:30,0.29,2.89,5.8,-0.98,25.9
2013,15/04/2024 10:00,0.27,2.66,5.3,-0.98,24
2014,15/04/2024 10:30,0.27,2.68,5.4,-0.98,24.2
2015,15/04/2024 11:00,0.27,2.69,5.4,-0.98,24.3
2016,15/04/2024 11:30,0.28,2.81,5.6,-0.98,25.4
2017,15/04/2024 12:00,0.3,2.99,6,-0.98,26.9
2018,15/04/2024 12:30,0.3,3,6,-0.98,26.9
2019,15/04/2024 13:00,0.29,2.93,5.9,-0.98,26.3
2020,15/04/2024 13:30,0.29,2.94,5.9,-0.98,26.5
2021,15/04/2024 14:00,0.29,2.93,5.9,-0.98,26.3
2022,15/04/2024 14:30,0.29,2.95,5.9,-0.98,26.5
2023,15/04/2024 15:00,0.29,2.92,5.8,-0.98,26.2
2024,15/04/2024 15:30,0.3,2.96,5.9,-0.98,26.6
2025,15/04/2024 16:00,0.29,2.9,5.8,-0.98,26.1
2026,15/04/2024 16:30,0.29,2.94,5.9,-0.98,26.4
2027,15/04/2024 17:00,0.31,3.12,6.2,-0.98,27.8
2028,15/04/2024 17:30,0.3,3,6,-0.98,26.7
2029,15/04/2024 18:00,0.29,2.93,5.9,-0.98,26
2030,15/04/2024 18:30,0.29,2.91,5.8,-0.98,25.8
2031,15/04/2024 19:00,0.29,2.92,5.8,-0.98,25.7
2032,15/04/2024 19:30,0.29,2.95,5.9,-0.98,26
2033,15/04/2024 20:00,0.3,2.99,6,-0.98,26.4
2034,15/04/2024 20:30,0.3,2.99,6,-0.98,26.6
2035,15/04/2024 21:00,0.3,2.98,6,-0.98,26.5
2036,15/04/2024 21:30,0.3,2.97,5.9,-0.98,26.2
2037,15/04/2024 22:00,0.29,2.91,5.8,-0.98,25.7
2038,15/04/2024 22:30,0.29,2.95,5.9,-0.98,26.1
2039,15/04/2024 23:00,0.3,2.96,5.9,-0.98,26
2040,15/04/2024 23:30,0.3,2.95,5.9,-0.98,26.1
2041,16/04/2024 00:00,0.3,2.97,5.9,-0.98,26.3
2042,16/04/2024 00:30,0.3,3,6,-0.98,26.4
2043,16/04/2024 01:00,0.3,3,6,-0.98,26.4
2044,16/04/2024 01:30,0.3,2.95,5.9,-0.98,26.2
2045,16/04/2024 02:00,0.29,2.93,5.9,-0.98,26.1
2046,16/04/2024 02:30,0.29,2.93,5.9,-0.98,26
2047,16/04/2024 03:00,0.29,2.93,5.9,-0.98,26
2048,16/04/2024 03:30,0.29,2.94,5.9,-0.98,26.1
